2793
12-07-2011,41.93
13-07-2011,42.05
14-07-2011,40.86
15-07-2011,40.8
18-07-2011,40.38
19-07-2011,41.1
20-07-2011,41.21
21-07-2011,41.52
22-07-2011,42.16
25-07-2011,42
26-07-2011,43.49
27-07-2011,44.02
28-07-2011,43.95
29-07-2011,43.65
01-08-2011,42.77
02-08-2011,42.05
03-08-2011,41.52
04-08-2011,40.24
05-08-2011,39.28
08-08-2011,37.05
09-08-2011,37.4
10-08-2011,35.45
11-08-2011,36.25
12-08-2011,37.24
15-08-2011,36.99
16-08-2011,37.19
17-08-2011,36.39
18-08-2011,34.26
19-08-2011,34.26
22-08-2011,34.42
23-08-2011,35.25
24-08-2011,36.37
25-08-2011,35.98
26-08-2011,36.36
29-08-2011,37.15
30-08-2011,37.14
31-08-2011,38
01-09-2011,37.85
02-09-2011,37
05-09-2011,35.44
06-09-2011,35.79
07-09-2011,37.24
08-09-2011,37.19
09-09-2011,36.29
12-09-2011,35.6
13-09-2011,35.67
14-09-2011,36.08
15-09-2011,36.8
16-09-2011,37.24
19-09-2011,36.5
20-09-2011,37.35
21-09-2011,37.32
22-09-2011,36.28
23-09-2011,35.83
26-09-2011,36.4
27-09-2011,37.84
28-09-2011,38.32
29-09-2011,38.53
30-09-2011,38.32
03-10-2011,37.48
04-10-2011,36.87
05-10-2011,38.26
06-10-2011,38.98
07-10-2011,39.34
10-10-2011,40
11-10-2011,40.16
12-10-2011,40.55
13-10-2011,40.55
14-10-2011,41.4
17-10-2011,41.46
18-10-2011,41.88
19-10-2011,41.85
20-10-2011,41.57
21-10-2011,42.33
24-10-2011,42.59
25-10-2011,42.84
26-10-2011,43.48
27-10-2011,43.7
28-10-2011,43.92
31-10-2011,43.63
01-11-2011,42.86
02-11-2011,43.69
03-11-2011,44.31
04-11-2011,44.07
07-11-2011,43.82
08-11-2011,44.39
09-11-2011,43.7
10-11-2011,43.68
11-11-2011,44.35
14-11-2011,44.04
15-11-2011,44.14
16-11-2011,44.23
17-11-2011,44.13
18-11-2011,43.52
21-11-2011,42.85
22-11-2011,42.33
23-11-2011,41.95
24-11-2011,41.7
25-11-2011,41.78
28-11-2011,42.82
29-11-2011,42.84
30-11-2011,44.38
01-12-2011,44.57
02-12-2011,44.72
05-12-2011,43.61
06-12-2011,43.79
07-12-2011,43.65
08-12-2011,43.5
09-12-2011,43.81
12-12-2011,43.36
13-12-2011,43.42
14-12-2011,43.13
15-12-2011,43.35
16-12-2011,42.25
19-12-2011,42.14
20-12-2011,42.5
21-12-2011,39.92
22-12-2011,40.52
23-12-2011,40.56
27-12-2011,40.75
28-12-2011,40.29
29-12-2011,40.7
30-12-2011,40.85
02-01-2012,41.66
03-01-2012,41.8
