2011.051,44.26
2011.0511,44.62
2011.0512,44.56
2011.0513,44.49
2011.0516,44.4
2011.0517,43.6
2011.0518,43.75
2011.0519,44.09
2011.052,43.6
2011.0523,42.93
2011.0524,42.98
2011.0525,43.11
2011.0526,42.27
2011.0527,42.32
2011.053,42.55
2011.0531,43.17
2011.0601,42.89
2011.0602,42
2011.0603,42.17
2011.0606,42.07
2011.0607,42.19
2011.0608,41.73
2011.0609,42.22
2011.061,41.75
2011.0613,41.89
2011.0614,42.79
2011.0615,42.21
2011.0616,42.14
2011.0617,42.33
2011.062,42.34
2011.0621,43.05
2011.0622,42.34
2011.0623,41.25
2011.0624,41.09
2011.0627,41.09
2011.0628,41.07
2011.0629,41.33
2011.063,41.75
2011.0701,41.8
2011.0704,42
2011.0705,42.03
2011.0706,42.09
2011.0707,43.55
2011.0708,43.04
2011.0711,42.53
2011.0712,41.93
2011.0713,42.05
2011.0714,40.86
2011.0715,40.8
2011.0718,40.38
2011.0719,41.1
2011.072,41.21
2011.0721,41.52
2011.0722,42.16
2011.0725,42
2011.0726,43.49
2011.0727,44.02
2011.0728,43.95
2011.0729,43.65
2011.0801,42.77
2011.0802,42.05
2011.0803,41.52
2011.0804,40.24
2011.0805,39.28
2011.0808,37.05
2011.0809,37.4
2011.081,35.45
2011.0811,36.25
2011.0812,37.24
2011.0815,36.99
2011.0816,37.19
2011.0817,36.39
2011.0818,34.26
2011.0819,34.26
2011.0822,34.42
2011.0823,35.25
2011.0824,36.37
2011.0825,35.98
2011.0826,36.36
2011.0829,37.15
2011.083,37.14
2011.0831,38
2011.0901,37.85
2011.0902,37
2011.0905,35.44
2011.0906,35.79
2011.0907,37.24
2011.0908,37.19
2011.0909,36.29
2011.0912,35.6
2011.0913,35.67
2011.0914,36.08
2011.0915,36.8
2011.0916,37.24
2011.0919,36.5
2011.092,37.35
2011.0921,37.32
2011.0922,36.28
2011.0923,35.83
2011.0926,36.4
2011.0927,37.84
2011.0928,38.32
2011.0929,38.53
2011.093,38.32
2011.1003,37.48
2011.1004,36.87
2011.1005,38.26
2011.1006,38.98
2011.1007,39.34
2011.101,40
2011.1011,40.16
2011.1012,40.55
2011.1013,40.55
2011.1014,41.4
2011.1017,41.46
2011.1018,41.88
2011.1019,41.85
2011.102,41.57
2011.1021,42.33
2011.1024,42.59
2011.1025,42.84
2011.1026,43.48
2011.1027,43.7
2011.1028,43.92
2011.1031,43.63
2011.1101,42.86
2011.1102,43.69
2011.1103,44.31
2011.1104,44.07
2011.1107,43.82
2011.1108,44.39
2011.1109,43.7
2011.111,43.68
2011.1111,44.35
2011.1114,44.04
2011.1115,44.14
2011.1116,44.23
2011.1117,44.13
2011.1118,43.52
2011.1121,42.85
2011.1122,42.33
2011.1123,41.95
2011.1124,41.7
2011.1125,41.78
2011.1128,42.82
2011.1129,42.84
2011.113,44.38
2011.1201,44.57
2011.1202,44.72
2011.1205,43.61
2011.1206,43.79
2011.1207,43.65
2011.1208,43.5
2011.1209,43.81
2011.1212,43.36
2011.1213,43.42
2011.1214,43.13
2011.1215,43.35
2011.1216,42.25
2011.1219,42.14
2011.122,42.5
2011.1221,39.92
2011.1222,40.52
2011.1223,40.56
2011.1227,40.75
2011.1228,40.29
2011.1229,40.7
2011.123,40.85
2012.0102,41.66
2012.0103,41.8
2012.0104,41.83
2012.0105,42.15
2012.0106,42.2
2012.0109,42.67
2012.011,42.07
2012.0111,41.84
2012.0112,41.45
2012.0113,42.94
2012.0116,43.53
2012.0117,43.86
2012.0118,44.44
2012.0119,44.04
2012.012,44
2012.0123,44.2
2012.0124,44.39
2012.0125,44.5
2012.0126,45.46
2012.0127,45.75
2012.013,45.87
2012.0131,46.19
2012.0201,46.81
2012.0202,47.31
2012.0203,48.17
2012.0206,48.09
2012.0207,48
2012.0208,47.84
2012.0209,47.89
2012.021,47.87
2012.0213,47.85
2012.0214,48.43
2012.0215,48.67
2012.0216,48.92
2012.0217,48.99
2012.022,49.62
2012.0221,49.65
2012.0222,49.43
2012.0223,49.57
2012.0224,50.29
2012.0227,50.04
2012.0228,50.6
2012.0229,50.65
2012.0301,51.08
2012.0302,51.2
2012.0305,51.39
2012.0306,50.75
2012.0307,50.79
2012.0308,51.8
2012.0309,52.4
2012.0312,52.7
2012.0313,53.48
2012.0314,53.88
2012.0315,54.51
2012.0316,54.51
2012.0319,54.43
2012.032,54
2012.0321,54.06
2012.0322,53.5
2012.0323,53.01
2012.0326,53.11
2012.0327,53.09
2012.0328,52.86
2012.0329,52.25
2012.033,52.36
2012.0402,53.21
2012.0403,52.44
2012.0404,51.25
2012.0405,50.78
2012.041,50.05
2012.0411,50.43
2012.0412,50.67
2012.0413,49.94
2012.0416,49
2012.0417,49.5
2012.0418,49.66
2012.0419,49.31
2012.042,49.64
2012.0423,48.69
2012.0424,49.29
2012.0425,50
2012.0426,50.51
2012.0427,50.51
2012.043,50.09
2012.0502,49.86
2012.0503,49.53
2012.0504,48.12
2012.0507,48.11
2012.0508,47.25
2012.0509,48.02
2012.051,48.01
2012.0511,48.87
2012.0514,48.81
2012.0515,48.12
2012.0516,47.84
2012.0517,47.51
2012.0518,46.39
2012.0521,46.82
2012.0522,47.81
2012.0523,47.38
2012.0524,46.17
2012.0525,45.79
2012.0528,46.17
2012.0529,46.75
2012.053,45.93
2012.0531,46.4
2012.0601,44.69
2012.0604,44.16
2012.0605,44.35
2012.0606,45.43
2012.0607,45.38
2012.0608,45.51
2012.0611,46.22
2012.0612,46.02
2012.0613,46.05
2012.0614,45.67
2012.0615,46.47
2012.0618,46.7
2012.0619,47.68
2012.062,47.67
2012.0621,46.4
2012.0622,45.74
2012.0625,45.05
2012.0626,45.14
2012.0627,45.76
2012.0628,44.97
2012.0629,46.55
2012.0702,47.54
2012.0703,47.87
2012.0704,47.6
2012.0705,47.66
2012.0706,45.55
2012.0709,44.71
2012.071,45.35
2012.0711,46.27
2012.0712,47.5
2012.0713,48.9
2012.0716,49.03
2012.0717,49.05
2012.0718,50.48
2012.0719,51
2012.072,50.58
2012.0723,49.06
2012.0724,50.77
2012.0725,50.44
2012.0726,51.41
2012.0727,52.22
2012.073,52.3
2012.0731,51.86
2012.0801,51.56
2012.0802,51.26
2012.0803,52.59
2012.0806,52.9
2012.0807,52.38
2012.0808,52.55
2012.0809,52.59
2012.081,51.65
2012.0813,51.79
2012.0814,52.35
2012.0815,52.07
2012.0816,51.94
2012.0817,51.99
2012.082,52.46
2012.0821,52.86
2012.0822,51.97
2012.0823,51.38
2012.0824,51.69
2012.0827,52.54
2012.0828,51.78
2012.0829,52.04
2012.083,51.52
2012.0831,52.41
2012.0903,53.03
2012.0904,52.38
2012.0905,53.15
2012.0906,53.93
2012.0907,53.79
2012.091,53.51
2012.0911,53.7
2012.0912,54.4
2012.0913,54.5
2012.0914,54.9
2012.0917,54.9
2012.0918,55.72
2012.0919,56
2012.092,55.99
2012.0921,56.3
2012.0924,56.04
2012.0925,56.69
2012.0926,55.11
2012.0927,55.21
2012.0928,55.11
2012.1001,55.11
2012.1002,54.81
2012.1003,55.05
2012.1004,54.24
2012.1005,55.03
2012.1008,55.03
2012.1009,54.6
2012.101,53.5
2012.1011,54.01
2012.1012,54.19
2012.1015,54.85
2012.1016,55.48
2012.1017,54.8
2012.1018,54.75
2012.1019,54.4
2012.1022,53.19
2012.1023,52.86
2012.1024,55.07
2012.1025,55
2012.1026,55.24
2012.1029,55.52
2012.103,56.27
2012.1031,56.2
2012.1101,56.84
2012.1102,57.09
2012.1105,56.74
2012.1106,57.34
2012.1107,56.16
2012.1108,56.22
2012.1109,55.66
2012.1112,55.67
2012.1113,56.45
2012.1114,56.14
2012.1115,55.35
2012.1116,55.51
2012.1119,57.15
2012.112,57.66
2012.1121,58.82
2012.1122,59.11
2012.1123,59.63
2012.1126,59.52
2012.1127,59.68
2012.1128,59.75
2012.1129,60.18
2012.113,60.04
2012.1203,60.83
2012.1204,61.15
2012.1205,60.57
2012.1206,61.01
2012.1207,61.23
2012.121,61.21
2012.1211,61.43
2012.1212,61.28
2012.1213,60.48
2012.1214,60.95
2012.1217,61
2012.1218,60.7
2012.1219,61.02
2012.122,61.1
2012.1221,60.34
2012.1227,60.74
2012.1228,60.69
2013.0102,62.08
2013.0103,62
2013.0104,61.47
2013.0107,60.95
2013.0108,60.65
2013.0109,61.02
2013.011,60.61
2013.0111,61.32
2013.0114,61.06
2013.0115,58.7
2013.0116,59.02
2013.0117,58.13
2013.0118,58.05
2013.0121,58.4
2013.0122,57.82
2013.0123,59.2
2013.0124,58.9
2013.0125,60.04
2013.0128,59.98
2013.0129,60.29
2013.013,60.28
2013.0131,60.34
2013.0201,60.91
2013.0204,60.05
2013.0205,60.2
2013.0206,59.16
2013.0207,59.2
2013.0208,59.53
2013.0211,58.99
2013.0212,59.9
2013.0213,59.95
2013.0214,59.77
2013.0215,59.78
2013.0218,59.37
2013.0219,59.8
2013.022,59.97
2013.0221,59.09
2013.0222,59.55
2013.0225,60.52
2013.0226,59.01
2013.0227,59.49
2013.0228,59.85
2013.0301,60.35
2013.0304,60.95
2013.0305,62.58
2013.0306,63.42
2013.0307,63.8
2013.0308,63.81
2013.0311,64
2013.0312,63.61
2013.0313,63.95
2013.0314,64.79
2013.0315,64.8
2013.0318,64.4
2013.0319,64.25
2013.032,64.31
2013.0321,62.96
2013.0322,62.5
2013.0325,62.21
2013.0326,61.96
2013.0327,61.65
2013.0328,62.5
2013.0402,63.12
2013.0403,62.8
2013.0404,61.72
2013.0405,59.92
2013.0408,60.01
2013.0409,59.22
2013.041,59.78
2013.0411,59.78
2013.0412,59.3
2013.0415,58.93
2013.0416,59.43
2013.0417,58.88
2013.0418,59.63
2013.0419,57.85
2013.0422,57.11
2013.0423,57.74
2013.0424,59.53
2013.0425,60.42
2013.0426,59.75
2013.0429,59.96
2013.043,60.31
2013.0502,60.3
2013.0503,61.82
2013.0506,62.03
2013.0507,62.52
2013.0508,62.84
2013.0509,62.81
2013.051,63.3
2013.0513,63.36
2013.0514,64.03
2013.0515,64.05
2013.0516,62.98
2013.0517,62.73
2013.052,62.55
2013.0521,62
2013.0522,62
2013.0523,60.64
2013.0524,58.68
2013.0527,59.89
2013.0528,60.2
2013.0529,58.79
2013.053,58.68
2013.0531,58.03
2013.0603,57.91
2013.0604,58.42
2013.0605,57.2
2013.0606,57.19
2013.0607,58.02
2013.061,58.39
2013.0611,57.65
2013.0612,57.41
2013.0613,57.24
2013.0614,57.26
2013.0617,58.2
2013.0618,57.74
2013.0619,57.57
2013.062,56.63
2013.0621,55.1
2013.0624,54.42
2013.0625,54.88
2013.0626,57.39
2013.0627,58
2013.0628,56.26
2013.0701,55.42
2013.0702,55.5
2013.0703,54.7
2013.0704,55.03
2013.0705,54.5
2013.0708,55.46
2013.0709,56.25
2013.071,55.9
2013.0711,56.7
2013.0712,57.36
2013.0715,57.8
2013.0716,57.52
2013.0717,57.67
2013.0718,57.03
2013.0719,55.73
2013.0722,55.25
2013.0723,55.12
2013.0724,55.7
2013.0725,55.54
2013.0726,55.25
2013.0729,55.14
2013.073,55.62
2013.0731,55.29
2013.0801,55.82
2013.0802,56.31
2013.0805,56.65
2013.0806,57.07
2013.0807,56.58
2013.0808,56.1
2013.0809,56.11
2013.0812,55.88
2013.0813,56.35
2013.0814,57.45
2013.0815,57.17
2013.0816,57.1
2013.0819,56.96
2013.082,56.47
2013.0821,56.29
2013.0822,56.93
2013.0823,57.25
2013.0826,57.8
2013.0827,56.81
2013.0828,56.36
2013.0829,56.53
2013.083,55.93
2013.0902,56.11
2013.0903,55.09
2013.0904,54.2
2013.0905,53.42
2013.0906,53.81
2013.0909,54
2013.091,54.69
2013.0911,54.4
2013.0912,55.15
2013.0913,54.74
2013.0916,54.9
2013.0917,54.82
2013.0918,55.29
2013.0919,55.6
2013.092,55.45
2013.0923,54.84
2013.0924,55.41
2013.0925,56.03
2013.0926,55.45
2013.0927,55.19
2013.093,54.67
2013.1001,54.9
2013.1002,54.79
2013.1003,54.52
2013.1004,54.11
2013.1007,52.9
2013.1008,52.55
2013.1009,52.2
2013.101,53.5
2013.1011,53.98
2013.1014,53.82
2013.1015,53.85
2013.1016,53.82
2013.1017,53.31
2013.1018,53.51
2013.1021,56.06
2013.1022,57.07
2013.1023,56.85
2013.1024,57
2013.1025,57.62
2013.1028,57.89
2013.1029,57.7
2013.103,57.6
2013.1031,57.86
2013.1101,57.85
2013.1104,57.85
2013.1105,57.6
2013.1106,58.62
2013.1107,58.9
2013.1108,58.99
2013.1111,59.88
2013.1112,59.52
2013.1113,59.4
2013.1114,59.94
2013.1115,60.9
2013.1118,60.98
2013.1119,60.64
2013.112,60.81
2013.1121,60.2
2013.1122,60.26
2013.1125,61.08
2013.1126,60.95
2013.1127,61.27
2013.1128,61.6
2013.1129,60.95
2013.1202,60.5
2013.1203,59.83
2013.1204,59.63
2013.1205,59.39
2013.1206,59.97
2013.1209,59.74
2013.121,59.26
2013.1211,59.41
2013.1212,58.54
2013.1213,58.85
2013.1216,59.67
2013.1217,58.98
2013.1218,59.44
2013.1219,61.02
2013.122,61.45
2013.1223,61.84
2013.1227,62.08
2013.123,62.31
2014.0102,61.67
2014.0103,61.71
2014.0106,62
2014.0107,61.51
2014.0108,62.55
2014.0109,61.75
2014.011,61
2014.0113,61.21
2014.0114,60.36
2014.0115,60.98
2014.0116,60.8
2014.0117,60.68
2014.012,60.65
2014.0121,59.62
2014.0122,58.94
2014.0123,58
2014.0124,56.78
2014.0127,57.2
2014.0128,56.47
2014.0129,56.73
2014.013,56.93
2014.0131,56.66
2014.0203,55.94
2014.0204,55.87
2014.0205,55.28
2014.0206,56.02
2014.0207,56.07
2014.021,55.97
2014.0211,57.21
2014.0212,57.52
2014.0213,57.7
2014.0214,58.25
2014.0217,58.3
2014.0218,58.5
2014.0219,58.34
2014.022,57.91
2014.0221,58.09
2014.0224,58.22
2014.0225,58.33
2014.0226,58.5
2014.0227,58.08
2014.0228,58.52
2014.0303,56.6
2014.0304,57.65
2014.0305,57.13
2014.0306,57.29
2014.0307,56.37
2014.031,55.81
2014.0311,55.95
2014.0312,55.3
2014.0313,54.4
2014.0314,54.31
2014.0317,55.56
2014.0318,55.95
2014.0319,56.01
2014.032,55.85
2014.0321,56.6
